"EventlogID";"UserName";"ProcessID";"MachineName";"MethodName";"TypeName";"FileName";"LineNo";"EventSource";"EventTime";"EventType";"ErrorNo";"EventMsg"
"569819";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"      SELECT    DISTINCT  [dbo_RegInterfaceSystem].[Interfacesystem] AS [dbo_RegInterfaceSystemInterfacesystem0_0]   FROM [dbo].[RegInterfaceSystem] AS [dbo_RegInterfaceSystem] "
"569820";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Das Lesen von Daten aus dem Interface System-Attribut wurde gestartet."
"569821";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Das Schreiben von Daten f?r das Interface System-Attribut wurde beendet."
"569822";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Das Lesen von Daten aus dem Interface System-Attribut wurde beendet."
"569823";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Die Verarbeitung des Interface System-Attributs wurde beendet."
"569824";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Die Verarbeitung des l Interfacesystem Id-Attributs wurde gestartet."
"569825";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Das Lesen von Daten f?r das l Interfacesystem Id-Attribut wurde gestartet."
"569826";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"      SELECT    DISTINCT  [dbo_RegInterfaceSystem].[lInterfacesystemId] AS [dbo_RegInterfaceSystemlInterfacesystemId0_0],[dbo_RegInterfaceSystem].[Interfacesystem] AS [dbo_RegInterfaceSystemInterfacesystem0_1]   FROM [dbo].[RegInterfaceSystem] AS [dbo_RegInterfaceSystem] "
"569827";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"      SELECT    DISTINCT  [dbo_RegInterfaceSystem].[lInterfacesystemId] AS [dbo_RegInterfaceSystemlInterfacesystemId0_0],[dbo_RegInterfaceSystem].[Interfacesystem] AS [dbo_RegInterfaceSystemInterfacesystem0_1]   FROM [dbo].[RegInterfaceSystem] AS [dbo_RegInterfaceSystem] "
"569828";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Die Verarbeitung der Interface System-Hierarchie wurde gestartet."
"569829";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Das Lesen von Daten aus dem l Interfacesystem Id-Attribut wurde gestartet."
"569830";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Die Verarbeitung der Interface System-Hierarchie wurde beendet."
"569831";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Das Lesen von Daten aus dem l Interfacesystem Id-Attribut wurde beendet."
"569832";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Das Schreiben von Daten f?r das l Interfacesystem Id-Attribut wurde beendet."
"569833";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Die Verarbeitung des l Interfacesystem Id-Attributs wurde beendet."
"569834";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Die Verarbeitung der l Interfacesystem Id-Hierarchie wurde gestartet."
"569835";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Die Verarbeitung der l Interfacesystem Id-Hierarchie wurde beendet."
"569836";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Die Erstellung von Decodierspeichern f?r die l Interfacesystem Id-Hierarchie wird gestartet."
"569837";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Die Erstellung von Decodierspeichern f?r die l Interfacesystem Id-Hierarchie wurde beendet."
"569838";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Die Erstellung von Decodierspeichern f?r die Interface System-Hierarchie wird gestartet."
"569839";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Die Erstellung von Decodierspeichern f?r die Interface System-Hierarchie wurde beendet."
"569840";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Das Erstellen von Indizes f?r das l Interfacesystem Id-Attribut wurde gestartet."
"569841";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Das Erstellen von Indizes f?r das l Interfacesystem Id-Attribut wurde beendet."
"569842";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Die Verarbeitung der Interface System-Dimension wurde beendet."
"569843";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Das Lesen von Daten aus dem Trade Number-Attribut wurde beendet."
"569844";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"Die Verarbeitung des Trade Number-Attributs wurde beendet."
"569845";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Die Verarbeitung des l EMIR Trade Exception Detail Id-Attributs wurde gestartet."
"569846";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Das Lesen von Daten f?r das l EMIR Trade Exception Detail Id-Attribut wurde gestartet."
"569847";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"      SELECT    DISTINCT  [dbo_RegTradeExceptionDetail].[lEMIRTradeExceptionDetailId] AS [dbo_RegTradeExceptionDetaillEMIRTradeExceptionDetailID0_0],[dbo_RegTradeExceptionDetail].[TradeException] AS [dbo_RegTradeExceptionDetailTradeException0_1],[dbo_RegTradeExceptionDetail].[EMIRTradeNumber] AS [dbo_RegTradeExceptionDetailEMIRTradeNumber0_2],[dbo_RegTradeExceptionDetail].[RunDate] AS [dbo_RegTradeExceptionDetailRunDate0_3]   FROM [dbo].[RegTradeExceptionDetail] AS [dbo_RegTradeExceptionDetail] "
"569848";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Die Verarbeitung der Trade Number-Hierarchie wurde gestartet."
"569849";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"100";"      SELECT    DISTINCT  [dbo_RegTradeExceptionDetail].[lEMIRTradeExceptionDetailId] AS [dbo_RegTradeExceptionDetaillEMIRTradeExceptionDetailID0_0],[dbo_RegTradeExceptionDetail].[TradeException] AS [dbo_RegTradeExceptionDetailTradeException0_1],[dbo_RegTradeExceptionDetail].[EMIRTradeNumber] AS [dbo_RegTradeExceptionDetailEMIRTradeNumber0_2],[dbo_RegTradeExceptionDetail].[RunDate] AS [dbo_RegTradeExceptionDetailRunDate0_3]   FROM [dbo].[RegTradeExceptionDetail] AS [dbo_RegTradeExceptionDetail] "
"569850";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:51.000";"[Info]";"0";"Das Lesen von Daten aus dem l EMIR Trade Exception Detail Id-Attribut wurde gestartet."
"569743";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung der Exception Counts-Measuregruppe wurde gestartet."
"569744";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung der Reg Trade Exception Detail-Partition wurde gestartet."
"569745";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Verarbeitung der Reg Trade Exception Detail-Partition wurde beendet."
"569746";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Verarbeitung der Exception Counts-Measuregruppe wurde beendet."
"569747";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Verarbeitung des Exception Analysis-Cubes wurde beendet."
"569748";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung der Exception Type-Dimension wurde gestartet."
"569749";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung des (All)-Attributs wurde gestartet."
"569750";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Das Lesen von Daten f?r das (All)-Attribut wurde gestartet."
"569751";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Das Schreiben von Daten f?r das (All)-Attribut wurde beendet."
"569752";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Verarbeitung des (All)-Attributs wurde beendet."
"569753";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung des Exception Type-Attributs wurde gestartet."
"569754";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Das Lesen von Daten f?r das Exception Type-Attribut wurde gestartet."
"569755";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"      SELECT    DISTINCT  [dbo_RegTradeExceptionType].[EMIRTradeExceptionType] AS [dbo_RegTradeExceptionTypeEMIRTradeExceptionType0_0]   FROM [dbo].[RegTradeExceptionType] AS [dbo_RegTradeExceptionType] "
"569756";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"      SELECT    DISTINCT  [dbo_RegTradeExceptionType].[EMIRTradeExceptionType] AS [dbo_RegTradeExceptionTypeEMIRTradeExceptionType0_0]   FROM [dbo].[RegTradeExceptionType] AS [dbo_RegTradeExceptionType] "
"569757";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Das Schreiben von Daten f?r das Exception Type-Attribut wurde beendet."
"569758";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Das Lesen von Daten aus dem Exception Type-Attribut wurde gestartet."
"569759";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Das Lesen von Daten aus dem Exception Type-Attribut wurde beendet."
"569760";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Verarbeitung des Exception Type-Attributs wurde beendet."
"569761";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung des l EMIR Trade Exception Type Id-Attributs wurde gestartet."
"569762";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Das Lesen von Daten f?r das l EMIR Trade Exception Type Id-Attribut wurde gestartet."
"569763";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"      SELECT    DISTINCT  [dbo_RegTradeExceptionType].[lEMIRTradeExceptionTypeId] AS [dbo_RegTradeExceptionTypelEMIRTradeExceptionTypeId0_0],[dbo_RegTradeExceptionType].[EMIRTradeExceptionType] AS [dbo_RegTradeExceptionTypeEMIRTradeExceptionType0_1]   FROM [dbo].[RegTradeExceptionType] AS [dbo_RegTradeExceptionType] "
"569764";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"      SELECT    DISTINCT  [dbo_RegTradeExceptionType].[lEMIRTradeExceptionTypeId] AS [dbo_RegTradeExceptionTypelEMIRTradeExceptionTypeId0_0],[dbo_RegTradeExceptionType].[EMIRTradeExceptionType] AS [dbo_RegTradeExceptionTypeEMIRTradeExceptionType0_1]   FROM [dbo].[RegTradeExceptionType] AS [dbo_RegTradeExceptionType] "
"569765";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Das Lesen von Daten aus dem l EMIR Trade Exception Type Id-Attribut wurde gestartet."
"569766";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung der Exception Type-Hierarchie wurde gestartet."
"569767";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Verarbeitung der Exception Type-Hierarchie wurde beendet."
"569768";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Das Lesen von Daten aus dem l EMIR Trade Exception Type Id-Attribut wurde beendet."
"569769";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Das Schreiben von Daten f?r das l EMIR Trade Exception Type Id-Attribut wurde beendet."
"569770";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Verarbeitung des l EMIR Trade Exception Type Id-Attributs wurde beendet."
"569771";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung der l EMIR Trade Exception Type Id-Hierarchie wurde gestartet."
"569772";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Verarbeitung der l EMIR Trade Exception Type Id-Hierarchie wurde beendet."
"569773";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Erstellung von Decodierspeichern f?r die l EMIR Trade Exception Type Id-Hierarchie wird gestartet."
"569774";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Erstellung von Decodierspeichern f?r die l EMIR Trade Exception Type Id-Hierarchie wurde beendet."
"569775";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Erstellung von Decodierspeichern f?r die Exception Type-Hierarchie wird gestartet."
"569776";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Erstellung von Decodierspeichern f?r die Exception Type-Hierarchie wurde beendet."
"569777";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Das Erstellen von Indizes f?r das l EMIR Trade Exception Type Id-Attribut wurde gestartet."
"569778";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Das Erstellen von Indizes f?r das l EMIR Trade Exception Type Id-Attribut wurde beendet."
"569779";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Verarbeitung der Exception Type-Dimension wurde beendet."
"569780";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung der Exception Detail-Dimension wurde gestartet."
"569781";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung des (All)-Attributs wurde gestartet."
"569782";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Das Lesen von Daten f?r das (All)-Attribut wurde gestartet."
"569783";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Das Schreiben von Daten f?r das (All)-Attribut wurde beendet."
"569784";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Die Verarbeitung des (All)-Attributs wurde beendet."
"569785";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung des Trade Exception-Attributs wurde gestartet."
"569786";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Das Lesen von Daten f?r das Trade Exception-Attribut wurde gestartet."
"569787";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"      SELECT    DISTINCT  [dbo_RegTradeExceptionDetail].[TradeException] AS [dbo_RegTradeExceptionDetailTradeException0_0]   FROM [dbo].[RegTradeExceptionDetail] AS [dbo_RegTradeExceptionDetail] "
"569788";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung des Trade Number-Attributs wurde gestartet."
"569789";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Das Lesen von Daten f?r das Trade Number-Attribut wurde gestartet."
"569790";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Die Verarbeitung des Run Date-Attributs wurde gestartet."
"569791";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Das Lesen von Daten f?r das Run Date-Attribut wurde gestartet."
"569792";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"      SELECT    DISTINCT  [dbo_RegTradeExceptionDetail].[EMIRTradeNumber] AS [dbo_RegTradeExceptionDetailEMIRTradeNumber0_0]   FROM [dbo].[RegTradeExceptionDetail] AS [dbo_RegTradeExceptionDetail] "
"569793";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"      SELECT    DISTINCT  [dbo_RegTradeExceptionDetail].[RunDate] AS [dbo_RegTradeExceptionDetailRunDate0_0]   FROM [dbo].[RegTradeExceptionDetail] AS [dbo_RegTradeExceptionDetail] "
"569794";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"      SELECT    DISTINCT  [dbo_RegTradeExceptionDetail].[EMIRTradeNumber] AS [dbo_RegTradeExceptionDetailEMIRTradeNumber0_0]   FROM [dbo].[RegTradeExceptionDetail] AS [dbo_RegTradeExceptionDetail] "
"569795";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"100";"Das Schreiben von Daten f?r das Trade Number-Attribut wurde beendet."
"569796";"DOM1\S31023";"0";"SM06245";;;;"0";"Exception Analysis  Cube Process";"2014-01-27 14:28:49.000";"[Info]";"0";"Das Lesen von Daten aus dem Trade Number-Attribut wurde gestartet."
"569739";"DOM1\S31023";"0";"SM06245";;;;"0";"EMIR-Regulation Cube Processor";"2014-01-27 14:28:45.000";"[Info]";"0";"Beginning of package execution.  "
"569740";"DOM1\S31023";"0";"SM06245";;;;"0";"EMIR-Regulation Cube Processor";"2014-01-27 14:28:45.000";"[Info]";"0";"Server=SM06246\A2897 Database=Regulation Cube Cube=Regulation Cube"
"569741";"DOM1\S31023";"0";"SM06245";;;;"0";"EMIR-Regulation Cube Processor";"2014-01-27 14:28:45.000";"[Info]";"0";"Processing All Dimensions in Sequence"
"569742";"DOM1\S31023";"0";"SM06245";;;;"0";"EMIR-Regulation Cube Processor";"2014-01-27 14:28:45.000";"[Info]";"0";"Started processing Clearing Dimension"
"569737";"L14926";"0";"SM06244";"GetBusinessProcesses";"CubeDataMart";"NULL";"0";"RCPortal";"27.01.2014 14:28:23";"Information";"0";"Connection String = name=CubeDataMartEntities"
"569738";"L14926";"0";"SM06244";"GetBusinessProcesses";"CubeDataMart";"NULL";"0";"RCPortal";"27.01.2014 14:28:23";"Information";"0";"Connection String = name=CubeDataMartEntities"
"569731";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:28:00.000";"[Info]";"0";"Beginning of package execution.  "
"569732";"DOM1\S31023";"0";"SM06245";;;;"0";"Poll for Conditional Logic";"2014-01-27 14:28:00.000";"[Error]";"8";"The script returned a failure result."
"569733";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:28:00.000";"[Error]";"8";"The script returned a failure result."
"569734";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:28:00.000";"[Info]";"1";"End of package execution.  "
"569735";"DOM1\S31023";"0";"SM06245";;;;"0";"Upload XML to TR";"2014-01-27 14:28:00.000";"[Info]";"0";"Beginning of package execution.  "
"569736";"DOM1\S31023";"0";"SM06245";;;;"0";"Upload XML to TR";"2014-01-27 14:28:00.000";"[Info]";"0";"End of package execution.  "
"569730";"DOM1\S31023";"0";"SM06245";;;;"0";"Upload XML to TR";"2014-01-27 14:27:01.000";"[Info]";"0";"End of package execution.  "
"569725";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:27:00.000";"[Info]";"0";"Beginning of package execution.  "
"569726";"DOM1\S31023";"0";"SM06245";;;;"0";"Poll for Conditional Logic";"2014-01-27 14:27:00.000";"[Error]";"8";"The script returned a failure result."
"569727";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:27:00.000";"[Error]";"8";"The script returned a failure result."
"569728";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:27:00.000";"[Info]";"1";"End of package execution.  "
"569729";"DOM1\S31023";"0";"SM06245";;;;"0";"Upload XML to TR";"2014-01-27 14:27:00.000";"[Info]";"0";"Beginning of package execution.  "
"569719";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:26:00.000";"[Info]";"0";"Beginning of package execution.  "
"569720";"DOM1\S31023";"0";"SM06245";;;;"0";"Poll for Conditional Logic";"2014-01-27 14:26:00.000";"[Error]";"8";"The script returned a failure result."
"569721";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:26:00.000";"[Error]";"8";"The script returned a failure result."
"569722";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:26:00.000";"[Info]";"1";"End of package execution.  "
"569723";"DOM1\S31023";"0";"SM06245";;;;"0";"Upload XML to TR";"2014-01-27 14:26:00.000";"[Info]";"0";"Beginning of package execution.  "
"569724";"DOM1\S31023";"0";"SM06245";;;;"0";"Upload XML to TR";"2014-01-27 14:26:00.000";"[Info]";"0";"End of package execution.  "
"569713";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:25:00.000";"[Info]";"0";"Beginning of package execution.  "
"569714";"DOM1\S31023";"0";"SM06245";;;;"0";"Poll for Conditional Logic";"2014-01-27 14:25:00.000";"[Error]";"8";"The script returned a failure result."
"569715";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:25:00.000";"[Error]";"8";"The script returned a failure result."
"569716";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:25:00.000";"[Info]";"1";"End of package execution.  "
"569717";"DOM1\S31023";"0";"SM06245";;;;"0";"Upload XML to TR";"2014-01-27 14:25:00.000";"[Info]";"0";"Beginning of package execution.  "
"569718";"DOM1\S31023";"0";"SM06245";;;;"0";"Upload XML to TR";"2014-01-27 14:25:00.000";"[Info]";"0";"End of package execution.  "
"569712";"DOM1\S31023";"0";"SM06245";;;;"0";"Upload XML to TR";"2014-01-27 14:24:01.000";"[Info]";"0";"End of package execution.  "
"569707";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:24:00.000";"[Info]";"0";"Beginning of package execution.  "
"569708";"DOM1\S31023";"0";"SM06245";;;;"0";"Poll for Conditional Logic";"2014-01-27 14:24:00.000";"[Error]";"8";"The script returned a failure result."
"569709";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:24:00.000";"[Error]";"8";"The script returned a failure result."
"569710";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:24:00.000";"[Info]";"1";"End of package execution.  "
"569711";"DOM1\S31023";"0";"SM06245";;;;"0";"Upload XML to TR";"2014-01-27 14:24:00.000";"[Info]";"0";"Beginning of package execution.  "
"569701";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:23:01.000";"[Info]";"0";"Beginning of package execution.  "
"569702";"DOM1\S31023";"0";"SM06245";;;;"0";"Poll for Conditional Logic";"2014-01-27 14:23:01.000";"[Error]";"8";"The script returned a failure result."
"569703";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:23:01.000";"[Error]";"8";"The script returned a failure result."
"569704";"DOM1\S31023";"0";"SM06245";;;;"0";"LogicWatcher";"2014-01-27 14:23:01.000";"[Info]";"1";"End of package execution.  "
"569705";"DOM1\S31023";"0";"SM06245";;;;"0";"Upload XML to TR";"2014-01-27 14:23:01.000";"[Info]";"0";"Beginning of package execution.  "
